time,bestBidPrice,bestAskPrice,bestBidVolume,bestAskVolume
74.000000,9.39,9.40,26500.000000,2000.000000
75.000000,9.39,9.41,26500.000000,47100.000000
76.000000,9.40,9.41,4600.000000,46600.000000
77.000000,9.39,9.40,19000.000000,1000.000000
78.000000,9.39,9.40,19100.000000,1000.000000
79.000000,9.39,9.40,25500.000000,1000.000000
80.000000,9.39,9.40,7600.000000,1000.000000
81.000000,9.39,9.40,10300.000000,1500.000000
82.000000,9.40,9.41,15200.000000,46600.000000
83.000000,9.40,9.41,15200.000000,46600.000000
84.000000,9.40,9.41,9900.000000,46600.000000
85.000000,9.39,9.41,5900.000000,65000.000000
86.000000,9.39,9.40,6900.000000,2000.000000
87.000000,9.39,9.40,6900.000000,2000.000000
88.000000,9.38,9.40,106200.000000,4800.000000
89.000000,9.38,9.40,106200.000000,4800.000000
90.000000,9.38,9.40,106000.000000,30000.000000
91.000000,9.39,9.40,700.000000,30000.000000
92.000000,9.38,9.40,100000.000000,33000.000000
93.000000,9.38,9.40,100000.000000,36600.000000
94.000000,9.39,9.40,1000.000000,37500.000000
95.000000,9.38,9.40,99700.000000,38900.000000
96.000000,9.38,9.40,99700.000000,38900.000000
97.000000,9.38,9.40,99800.000000,38900.000000
98.000000,9.38,9.40,105400.000000,39600.000000
99.000000,9.38,9.39,106800.000000,3600.000000
100.000000,9.38,9.39,97700.000000,9400.000000
101.000000,9.38,9.39,98700.000000,26600.000000
102.000000,9.38,9.39,98700.000000,26600.000000
103.000000,9.38,9.39,98600.000000,26500.000000
104.000000,9.38,9.39,99600.000000,26500.000000
105.000000,9.38,9.39,83200.000000,26500.000000
106.000000,9.38,9.40,83200.000000,19100.000000
107.000000,9.38,9.40,84500.000000,27000.000000
108.000000,9.38,9.40,80200.000000,32600.000000
109.000000,9.38,9.40,77700.000000,32600.000000
110.000000,9.38,9.39,77700.000000,50300.000000
111.000000,9.38,9.39,78700.000000,50300.000000
112.000000,9.38,9.39,78600.000000,50300.000000
113.000000,9.38,9.39,78600.000000,60000.000000
114.000000,9.38,9.39,74500.000000,60000.000000
115.000000,9.38,9.39,69900.000000,60000.000000
116.000000,9.38,9.39,71900.000000,60000.000000
117.000000,9.38,9.39,71900.000000,58700.000000
118.000000,9.38,9.39,71900.000000,61700.000000
119.000000,9.38,9.39,71900.000000,61700.000000
120.000000,9.38,9.39,71900.000000,61700.000000
121.000000,9.38,9.39,71900.000000,61700.000000
122.000000,9.38,9.39,86000.000000,62200.000000
123.000000,9.38,9.39,83600.000000,47300.000000
124.000000,9.38,9.39,84800.000000,48300.000000
125.000000,9.38,9.39,84800.000000,48300.000000
126.000000,9.38,9.39,68400.000000,41800.000000
127.000000,9.38,9.39,68400.000000,41800.000000
128.000000,9.38,9.39,69000.000000,41800.000000
129.000000,9.38,9.39,69000.000000,41800.000000
130.000000,9.38,9.39,68300.000000,41800.000000
131.000000,9.38,9.39,70400.000000,41800.000000
132.000000,9.38,9.39,168800.000000,41800.000000
133.000000,9.38,9.39,163900.000000,41800.000000
134.000000,9.38,9.39,163600.000000,41800.000000
135.000000,9.38,9.39,163600.000000,41800.000000
136.000000,9.38,9.39,164300.000000,41800.000000
137.000000,9.38,9.39,156500.000000,47800.000000
138.000000,9.38,9.39,156600.000000,47800.000000
139.000000,9.38,9.39,156600.000000,47800.000000
140.000000,9.38,9.39,156600.000000,48500.000000
141.000000,9.38,9.39,134300.000000,48500.000000
142.000000,9.38,9.39,134300.000000,48700.000000
143.000000,9.38,9.39,134800.000000,47700.000000
144.000000,9.38,9.39,134800.000000,47700.000000
145.000000,9.38,9.39,134600.000000,47700.000000
146.000000,9.38,9.39,134600.000000,47700.000000
147.000000,9.38,9.39,142000.000000,47700.000000
148.000000,9.38,9.39,142000.000000,47700.000000
149.000000,9.38,9.39,135000.000000,46900.000000
150.000000,9.38,9.39,135000.000000,46900.000000
151.000000,9.38,9.39,135000.000000,46800.000000
152.000000,9.38,9.39,135000.000000,46800.000000
153.000000,9.38,9.39,135000.000000,44800.000000
154.000000,9.38,9.39,135600.000000,44800.000000
155.000000,9.38,9.39,137900.000000,30900.000000
156.000000,9.38,9.39,129500.000000,35900.000000
157.000000,9.38,9.39,126100.000000,35800.000000
158.000000,9.38,9.39,126600.000000,35800.000000
159.000000,9.38,9.39,126700.000000,35800.000000
160.000000,9.38,9.39,126700.000000,35800.000000
161.000000,9.38,9.39,126700.000000,15800.000000
162.000000,9.38,9.39,126700.000000,15800.000000
163.000000,9.38,9.39,125000.000000,15400.000000
164.000000,9.38,9.39,125200.000000,24100.000000
165.000000,9.38,9.39,125200.000000,26800.000000
166.000000,9.38,9.39,125300.000000,25300.000000
167.000000,9.38,9.39,115800.000000,25300.000000
168.000000,9.38,9.39,116600.000000,25300.000000
169.000000,9.38,9.39,117200.000000,25500.000000
170.000000,9.38,9.39,118200.000000,25500.000000
171.000000,9.38,9.39,118200.000000,25400.000000
172.000000,9.38,9.39,118200.000000,25400.000000
173.000000,9.38,9.39,118200.000000,23800.000000
174.000000,9.38,9.39,107900.000000,23800.000000
175.000000,9.38,9.39,107800.000000,23800.000000
176.000000,9.38,9.39,106000.000000,23800.000000
177.000000,9.38,9.39,106400.000000,23300.000000
178.000000,9.38,9.39,116200.000000,27100.000000
179.000000,9.38,9.39,116700.000000,22000.000000
180.000000,9.38,9.39,116700.000000,22300.000000
181.000000,9.38,9.39,112400.000000,45000.000000
182.000000,9.38,9.39,116100.000000,45000.000000
183.000000,9.38,9.39,118100.000000,45000.000000
184.000000,9.38,9.39,118100.000000,45800.000000
185.000000,9.38,9.39,118100.000000,54000.000000
186.000000,9.38,9.39,118100.000000,53900.000000
187.000000,9.38,9.39,117700.000000,54400.000000
188.000000,9.38,9.39,117700.000000,57400.000000
189.000000,9.38,9.39,114000.000000,55500.000000
190.000000,9.38,9.39,114000.000000,55500.000000
191.000000,9.38,9.39,114000.000000,54000.000000
192.000000,9.38,9.39,111900.000000,53700.000000
193.000000,9.38,9.39,110900.000000,50700.000000
194.000000,9.38,9.39,110900.000000,42900.000000
195.000000,9.38,9.39,122900.000000,42900.000000
196.000000,9.38,9.39,123900.000000,46700.000000
197.000000,9.38,9.39,121900.000000,46300.000000
198.000000,9.38,9.39,121900.000000,46300.000000
199.000000,9.38,9.39,119500.000000,46300.000000
200.000000,9.38,9.39,119900.000000,46300.000000
201.000000,9.38,9.39,123600.000000,46300.000000
202.000000,9.38,9.39,123800.000000,46300.000000
203.000000,9.38,9.39,125500.000000,45300.000000
204.000000,9.38,9.39,124700.000000,45300.000000
205.000000,9.38,9.39,124700.000000,45500.000000
206.000000,9.38,9.39,115400.000000,45500.000000
207.000000,9.38,9.39,115400.000000,45500.000000
208.000000,9.38,9.39,107200.000000,45500.000000
209.000000,9.38,9.39,110900.000000,46500.000000
210.000000,9.38,9.39,101700.000000,46000.000000
211.000000,9.38,9.39,90100.000000,46000.000000
212.000000,9.38,9.39,97300.000000,46000.000000
213.000000,9.38,9.39,88900.000000,45100.000000
214.000000,9.38,9.39,84800.000000,45100.000000
215.000000,9.38,9.39,37100.000000,65800.000000
216.000000,9.38,9.39,23800.000000,65300.000000
217.000000,9.36,9.38,95500.000000,3600.000000
218.000000,9.36,9.38,260600.000000,3600.000000
219.000000,9.36,9.36,258100.000000,7100.000000
220.000000,9.36,9.36,201600.000000,12500.000000
221.000000,9.36,9.36,190500.000000,11200.000000
222.000000,9.36,9.36,171300.000000,6600.000000
223.000000,9.36,9.36,141100.000000,6300.000000
224.000000,9.36,9.36,117100.000000,5800.000000
225.000000,9.36,9.36,116800.000000,5800.000000
226.000000,9.35,9.36,136900.000000,10600.000000
227.000000,9.34,9.35,59300.000000,363100.000000
228.000000,9.34,9.35,59300.000000,360800.000000
229.000000,9.33,9.34,42100.000000,9400.000000
230.000000,9.33,9.35,30900.000000,319300.000000
231.000000,9.33,9.35,30500.000000,319300.000000
232.000000,9.33,9.34,26100.000000,700.000000
233.000000,9.33,9.34,25900.000000,700.000000
234.000000,9.33,9.34,25900.000000,700.000000
235.000000,9.33,9.34,22100.000000,700.000000
236.000000,9.33,9.35,21600.000000,317900.000000
237.000000,9.34,9.35,5000.000000,317900.000000
238.000000,9.33,9.34,17500.000000,10400.000000
239.000000,9.33,9.34,17500.000000,12400.000000
240.000000,9.33,9.34,14600.000000,12800.000000
241.000000,9.33,9.34,6700.000000,13300.000000
242.000000,9.33,9.34,6700.000000,13300.000000
243.000000,9.33,9.34,78800.000000,13200.000000
244.000000,9.33,9.34,79400.000000,13200.000000
245.000000,9.33,9.34,73400.000000,13200.000000
246.000000,9.33,9.34,74500.000000,12800.000000
247.000000,9.33,9.34,74000.000000,12200.000000
248.000000,9.33,9.34,78000.000000,11400.000000
249.000000,9.33,9.34,100500.000000,1400.000000
250.000000,9.33,9.34,100500.000000,1400.000000
251.000000,9.34,9.35,1600.000000,655100.000000
252.000000,9.34,9.35,9200.000000,655100.000000
253.000000,9.34,9.35,9200.000000,652100.000000
254.000000,9.34,9.35,9200.000000,652100.000000
255.000000,9.34,9.35,9300.000000,649100.000000
256.000000,9.34,9.35,8500.000000,657400.000000
257.000000,9.34,9.35,10400.000000,657400.000000
258.000000,9.34,9.35,10400.000000,609700.000000
259.000000,9.34,9.35,33400.000000,609700.000000
260.000000,9.34,9.35,33800.000000,606700.000000
261.000000,9.34,9.35,33800.000000,607100.000000
262.000000,9.34,9.35,31800.000000,617600.000000
263.000000,9.34,9.35,31800.000000,617600.000000
264.000000,9.34,9.35,33800.000000,610000.000000
265.000000,9.34,9.35,53600.000000,610000.000000
266.000000,9.34,9.35,52800.000000,610400.000000
267.000000,9.34,9.35,52600.000000,604100.000000
268.000000,9.34,9.35,52600.000000,613800.000000
269.000000,9.34,9.35,52600.000000,614100.000000
270.000000,9.34,9.35,54400.000000,563900.000000
271.000000,9.34,9.35,78600.000000,562900.000000
272.000000,9.34,9.35,78600.000000,562900.000000
273.000000,9.34,9.35,78600.000000,559900.000000
274.000000,9.34,9.35,78600.000000,559900.000000
275.000000,9.34,9.35,78600.000000,559900.000000
276.000000,9.34,9.35,81600.000000,559900.000000
277.000000,9.34,9.35,83500.000000,558000.000000
278.000000,9.34,9.35,107600.000000,558100.000000
279.000000,9.34,9.35,109600.000000,552800.000000
280.000000,9.34,9.35,112800.000000,553100.000000
281.000000,9.34,9.35,112800.000000,552700.000000
282.000000,9.34,9.35,112900.000000,552400.000000
283.000000,9.34,9.35,111900.000000,554100.000000
284.000000,9.34,9.35,111900.000000,506500.000000
285.000000,9.34,9.35,112900.000000,506500.000000
286.000000,9.34,9.35,114000.000000,504800.000000
287.000000,9.34,9.35,114000.000000,502800.000000
288.000000,9.34,9.35,114000.000000,501200.000000
289.000000,9.34,9.35,115500.000000,496100.000000
290.000000,9.34,9.35,115500.000000,496100.000000
291.000000,9.34,9.35,115500.000000,485800.000000
292.000000,9.34,9.35,115500.000000,490200.000000
293.000000,9.34,9.35,115500.000000,473800.000000
294.000000,9.34,9.35,114700.000000,478400.000000
295.000000,9.34,9.35,109800.000000,481700.000000
296.000000,9.34,9.35,112600.000000,481700.000000
297.000000,9.34,9.35,115600.000000,482000.000000
298.000000,9.34,9.35,115600.000000,485200.000000
299.000000,9.34,9.35,109300.000000,485200.000000
300.000000,9.34,9.35,109100.000000,485200.000000
301.000000,9.34,9.35,102500.000000,482400.000000
302.000000,9.34,9.35,87200.000000,482000.000000
303.000000,9.34,9.35,87200.000000,481900.000000
304.000000,9.34,9.35,87200.000000,476400.000000
305.000000,9.34,9.35,83300.000000,476400.000000
306.000000,9.34,9.35,84500.000000,486400.000000
307.000000,9.34,9.35,132100.000000,486400.000000
308.000000,9.34,9.35,127300.000000,482900.000000
309.000000,9.34,9.35,126300.000000,481400.000000
310.000000,9.34,9.35,120000.000000,481400.000000
311.000000,9.34,9.35,111300.000000,476400.000000
312.000000,9.34,9.35,110100.000000,476400.000000
313.000000,9.34,9.35,109800.000000,473900.000000
314.000000,9.34,9.35,104900.000000,473700.000000
315.000000,9.34,9.35,105200.000000,473700.000000
316.000000,9.34,9.35,105200.000000,478100.000000
317.000000,9.34,9.35,103600.000000,478100.000000
318.000000,9.34,9.35,104100.000000,477600.000000
319.000000,9.34,9.35,104100.000000,477600.000000
320.000000,9.34,9.35,104100.000000,476900.000000
321.000000,9.34,9.35,104300.000000,476900.000000
322.000000,9.34,9.35,102900.000000,476900.000000
323.000000,9.34,9.35,91900.000000,475600.000000
324.000000,9.34,9.35,91900.000000,475600.000000
325.000000,9.34,9.35,92600.000000,475000.000000
326.000000,9.34,9.35,91900.000000,475000.000000
327.000000,9.34,9.35,94800.000000,474300.000000
328.000000,9.34,9.35,94900.000000,474300.000000
329.000000,9.34,9.35,94900.000000,477300.000000
330.000000,9.34,9.35,97400.000000,477300.000000
331.000000,9.34,9.35,95400.000000,477300.000000
332.000000,9.34,9.35,95400.000000,477300.000000
333.000000,9.34,9.35,95200.000000,471500.000000
334.000000,9.34,9.35,96200.000000,473800.000000
335.000000,9.34,9.35,83200.000000,473900.000000
336.000000,9.34,9.35,83200.000000,477700.000000
337.000000,9.34,9.35,83200.000000,475300.000000
338.000000,9.34,9.35,83200.000000,475300.000000
339.000000,9.34,9.35,83200.000000,479500.000000
340.000000,9.34,9.35,80400.000000,476900.000000
341.000000,9.34,9.35,84400.000000,490800.000000
342.000000,9.34,9.35,81400.000000,490800.000000
343.000000,9.34,9.35,88100.000000,434000.000000
344.000000,9.34,9.35,87900.000000,434000.000000
345.000000,9.34,9.35,89300.000000,434000.000000
346.000000,9.34,9.35,89300.000000,431400.000000
347.000000,9.34,9.35,90300.000000,431400.000000
348.000000,9.34,9.35,100100.000000,430800.000000
349.000000,9.34,9.35,100100.000000,432900.000000
350.000000,9.34,9.35,100300.000000,432900.000000
351.000000,9.34,9.35,102800.000000,434700.000000
352.000000,9.34,9.35,103600.000000,438900.000000
353.000000,9.34,9.35,103600.000000,440200.000000
354.000000,9.34,9.35,103600.000000,438100.000000
355.000000,9.34,9.35,101900.000000,437300.000000
356.000000,9.34,9.35,102100.000000,438600.000000
357.000000,9.34,9.35,102100.000000,438600.000000
358.000000,9.34,9.35,102100.000000,436700.000000
359.000000,9.34,9.35,103100.000000,460700.000000
360.000000,9.34,9.35,103100.000000,445200.000000
361.000000,9.34,9.35,109100.000000,465700.000000
362.000000,9.34,9.35,109100.000000,467000.000000
363.000000,9.34,9.35,111300.000000,464800.000000
364.000000,9.34,9.35,121300.000000,464800.000000
365.000000,9.34,9.35,121300.000000,465600.000000
366.000000,9.34,9.35,123200.000000,444800.000000
367.000000,9.34,9.35,121600.000000,445600.000000
368.000000,9.34,9.35,121600.000000,445600.000000
369.000000,9.34,9.35,131600.000000,447200.000000
370.000000,9.34,9.35,201600.000000,470800.000000
371.000000,9.34,9.35,201500.000000,470300.000000
372.000000,9.34,9.35,201500.000000,471000.000000
373.000000,9.34,9.35,175500.000000,471400.000000
374.000000,9.34,9.35,175500.000000,471400.000000
375.000000,9.34,9.35,175500.000000,471400.000000
376.000000,9.34,9.35,175500.000000,479200.000000
377.000000,9.34,9.35,175300.000000,478600.000000
378.000000,9.34,9.35,175300.000000,477600.000000
379.000000,9.34,9.35,175300.000000,477900.000000
380.000000,9.34,9.35,175300.000000,477900.000000
381.000000,9.34,9.35,175300.000000,477900.000000
382.000000,9.34,9.35,152400.000000,478800.000000
383.000000,9.34,9.35,152400.000000,478800.000000
384.000000,9.34,9.35,152400.000000,478600.000000
385.000000,9.34,9.35,152400.000000,475100.000000
386.000000,9.34,9.35,152900.000000,475100.000000
387.000000,9.34,9.35,152900.000000,475100.000000
388.000000,9.34,9.35,142400.000000,475100.000000
389.000000,9.34,9.35,142400.000000,463500.000000
390.000000,9.34,9.35,152400.000000,463500.000000
391.000000,9.34,9.35,134400.000000,460700.000000
392.000000,9.34,9.35,134400.000000,406900.000000
393.000000,9.34,9.35,135200.000000,296900.000000
394.000000,9.34,9.35,135200.000000,294300.000000
395.000000,9.34,9.35,135200.000000,286000.000000
396.000000,9.34,9.35,136000.000000,283600.000000
397.000000,9.34,9.35,138400.000000,283600.000000
398.000000,9.34,9.35,148400.000000,283600.000000
399.000000,9.34,9.35,148400.000000,278900.000000
400.000000,9.34,9.35,148200.000000,278900.000000
401.000000,9.34,9.35,148200.000000,278900.000000
402.000000,9.34,9.35,147200.000000,281700.000000
403.000000,9.34,9.35,147200.000000,240700.000000
404.000000,9.34,9.35,147200.000000,240700.000000
405.000000,9.34,9.35,147200.000000,134600.000000
406.000000,9.34,9.35,147200.000000,140400.000000
407.000000,9.34,9.35,150400.000000,140400.000000
408.000000,9.34,9.35,150400.000000,128800.000000
409.000000,9.34,9.35,150400.000000,128800.000000
410.000000,9.34,9.35,151700.000000,128900.000000
411.000000,9.34,9.35,151700.000000,128800.000000
412.000000,9.34,9.35,153700.000000,128300.000000
413.000000,9.34,9.35,153700.000000,128100.000000
414.000000,9.34,9.35,158700.000000,128100.000000
415.000000,9.34,9.35,158700.000000,125200.000000
416.000000,9.34,9.35,158700.000000,125200.000000
417.000000,9.34,9.35,158700.000000,124200.000000
418.000000,9.34,9.35,158700.000000,124200.000000
419.000000,9.34,9.35,158700.000000,124200.000000
420.000000,9.34,9.35,158700.000000,113600.000000
421.000000,9.34,9.35,158700.000000,110800.000000
422.000000,9.34,9.35,158700.000000,110800.000000
423.000000,9.34,9.35,158700.000000,110400.000000
424.000000,9.34,9.35,158700.000000,109700.000000
425.000000,9.34,9.35,158700.000000,109600.000000
426.000000,9.34,9.35,158700.000000,104600.000000
427.000000,9.34,9.35,158700.000000,104600.000000
428.000000,9.34,9.35,158700.000000,106300.000000
429.000000,9.34,9.35,158700.000000,106300.000000
430.000000,9.34,9.35,158700.000000,106200.000000
431.000000,9.34,9.35,158700.000000,106200.000000
432.000000,9.34,9.35,159200.000000,94500.000000
433.000000,9.34,9.35,159200.000000,93500.000000
434.000000,9.34,9.35,159200.000000,93500.000000
435.000000,9.34,9.35,159200.000000,93500.000000
436.000000,9.34,9.35,200200.000000,90500.000000
437.000000,9.34,9.35,200200.000000,89800.000000
438.000000,9.34,9.35,200200.000000,87600.000000
439.000000,9.34,9.35,200200.000000,87600.000000
440.000000,9.34,9.35,201200.000000,87100.000000
441.000000,9.34,9.35,201200.000000,87100.000000
442.000000,9.34,9.35,200200.000000,89100.000000
443.000000,9.34,9.35,200200.000000,89300.000000
444.000000,9.34,9.35,200200.000000,89300.000000
445.000000,9.34,9.35,200200.000000,88500.000000
446.000000,9.34,9.35,200200.000000,88500.000000
447.000000,9.34,9.35,200200.000000,83400.000000
448.000000,9.34,9.35,200200.000000,81000.000000
449.000000,9.34,9.35,200200.000000,79800.000000
450.000000,9.34,9.35,200200.000000,77200.000000
451.000000,9.34,9.35,200200.000000,77200.000000
452.000000,9.34,9.35,200200.000000,77200.000000
453.000000,9.34,9.35,201200.000000,77200.000000
454.000000,9.34,9.35,201400.000000,74800.000000
455.000000,9.34,9.35,201400.000000,72800.000000
456.000000,9.34,9.35,203400.000000,62800.000000
457.000000,9.34,9.35,203400.000000,61800.000000
458.000000,9.34,9.35,203400.000000,61300.000000
459.000000,9.34,9.35,203400.000000,61300.000000
460.000000,9.34,9.35,203400.000000,61000.000000
461.000000,9.34,9.35,203400.000000,61000.000000
462.000000,9.34,9.35,203400.000000,56900.000000
463.000000,9.34,9.35,203400.000000,55300.000000
464.000000,9.34,9.35,203400.000000,56300.000000
465.000000,9.34,9.35,203400.000000,56400.000000
466.000000,9.34,9.35,203400.000000,55900.000000
467.000000,9.34,9.35,203400.000000,53400.000000
468.000000,9.34,9.35,203400.000000,53400.000000
469.000000,9.34,9.35,203400.000000,42300.000000
470.000000,9.34,9.35,203400.000000,42300.000000
471.000000,9.34,9.35,203400.000000,39500.000000
472.000000,9.34,9.35,203400.000000,39000.000000
473.000000,9.34,9.35,273400.000000,39000.000000
474.000000,9.34,9.35,273400.000000,35000.000000
475.000000,9.34,9.35,273400.000000,34200.000000
476.000000,9.34,9.35,273400.000000,34400.000000
477.000000,9.34,9.35,273400.000000,33800.000000
478.000000,9.34,9.35,273400.000000,33800.000000
479.000000,9.34,9.35,273900.000000,33800.000000
480.000000,9.34,9.35,273900.000000,28600.000000
481.000000,9.34,9.35,273900.000000,28100.000000
482.000000,9.34,9.35,273900.000000,25000.000000
483.000000,9.34,9.35,274200.000000,26600.000000
484.000000,9.34,9.35,274200.000000,23100.000000
485.000000,9.34,9.35,274200.000000,22100.000000
486.000000,9.34,9.35,274200.000000,100.000000
487.000000,9.34,9.35,274200.000000,200.000000
488.000000,9.34,9.35,274200.000000,200.000000
489.000000,9.34,9.36,274200.000000,301000.000000
490.000000,9.34,9.36,274200.000000,303100.000000
491.000000,9.34,9.36,274200.000000,290500.000000
492.000000,9.34,9.36,274200.000000,290000.000000
493.000000,9.34,9.36,274200.000000,290000.000000
494.000000,9.34,9.36,273700.000000,289400.000000
495.000000,9.34,9.36,273700.000000,289200.000000
496.000000,9.34,9.36,273700.000000,289200.000000
497.000000,9.34,9.36,273700.000000,289200.000000
498.000000,9.34,9.35,273700.000000,100.000000
499.000000,9.34,9.35,273700.000000,100.000000
500.000000,9.34,9.35,273700.000000,100.000000
501.000000,9.34,9.35,273700.000000,100.000000
502.000000,9.34,9.35,273700.000000,100.000000
503.000000,9.34,9.36,273800.000000,287500.000000
504.000000,9.34,9.36,273800.000000,287500.000000
505.000000,9.34,9.36,273800.000000,272000.000000
506.000000,9.34,9.36,273800.000000,274100.000000
507.000000,9.34,9.36,273800.000000,254100.000000
508.000000,9.34,9.36,273800.000000,253400.000000
509.000000,9.35,9.36,4000.000000,246500.000000
510.000000,9.35,9.36,4000.000000,246500.000000
511.000000,9.35,9.36,4500.000000,246500.000000
512.000000,9.35,9.36,4500.000000,246500.000000
513.000000,9.35,9.36,4500.000000,243600.000000
514.000000,9.35,9.36,4500.000000,243600.000000
515.000000,9.35,9.36,4500.000000,242600.000000
516.000000,9.35,9.36,4500.000000,234900.000000
517.000000,9.35,9.36,5000.000000,234900.000000
518.000000,9.35,9.36,5000.000000,231800.000000
519.000000,9.35,9.36,5500.000000,228300.000000
520.000000,9.35,9.36,5300.000000,228300.000000
521.000000,9.35,9.36,1100.000000,201700.000000
522.000000,9.35,9.36,1100.000000,206300.000000
523.000000,9.34,9.36,280400.000000,197000.000000
524.000000,9.34,9.36,280400.000000,199100.000000
525.000000,9.34,9.36,280400.000000,146500.000000
526.000000,9.34,9.36,280400.000000,143600.000000
527.000000,9.34,9.36,280400.000000,143800.000000
528.000000,9.34,9.36,280400.000000,143800.000000
529.000000,9.34,9.35,280400.000000,2700.000000
530.000000,9.34,9.35,280400.000000,700.000000
531.000000,9.34,9.35,280500.000000,800.000000
532.000000,9.34,9.35,280500.000000,300.000000
533.000000,9.34,9.36,280500.000000,142500.000000
534.000000,9.34,9.36,276300.000000,142500.000000
535.000000,9.34,9.35,267100.000000,1300.000000
536.000000,9.34,9.36,267100.000000,137600.000000
537.000000,9.34,9.36,264600.000000,138600.000000
538.000000,9.34,9.36,264600.000000,138600.000000
539.000000,9.35,9.36,900.000000,138000.000000
540.000000,9.35,9.36,1200.000000,133000.000000
541.000000,9.35,9.36,1200.000000,132900.000000
542.000000,9.34,9.36,261200.000000,135100.000000
543.000000,9.34,9.36,259100.000000,135100.000000
544.000000,9.34,9.36,259700.000000,135100.000000
545.000000,9.34,9.36,259700.000000,135100.000000
546.000000,9.34,9.36,261600.000000,135100.000000
547.000000,9.34,9.36,261600.000000,135100.000000
548.000000,9.34,9.36,261600.000000,135100.000000
549.000000,9.34,9.36,263600.000000,135100.000000
550.000000,9.34,9.35,263600.000000,1700.000000
551.000000,9.34,9.35,263600.000000,1600.000000
552.000000,9.35,9.36,400.000000,88700.000000
553.000000,9.35,9.36,300.000000,90200.000000
554.000000,9.35,9.36,300.000000,70200.000000
555.000000,9.35,9.36,1300.000000,68800.000000
556.000000,9.35,9.36,1300.000000,75200.000000
557.000000,9.34,9.35,263600.000000,800.000000
558.000000,9.34,9.35,263600.000000,800.000000
559.000000,9.34,9.36,263600.000000,70900.000000
560.000000,9.34,9.36,263600.000000,70900.000000
561.000000,9.34,9.36,263600.000000,72300.000000
562.000000,9.34,9.36,263600.000000,72300.000000
563.000000,9.35,9.36,2100.000000,72300.000000
564.000000,9.34,9.36,261300.000000,67300.000000
565.000000,9.35,9.36,3200.000000,67700.000000
566.000000,9.35,9.36,3200.000000,67700.000000
567.000000,9.35,9.36,3200.000000,67700.000000
568.000000,9.35,9.36,3200.000000,66700.000000
569.000000,9.35,9.36,3400.000000,67400.000000
570.000000,9.35,9.36,3400.000000,67400.000000
571.000000,9.35,9.36,6400.000000,67400.000000
572.000000,9.35,9.36,6400.000000,67400.000000
573.000000,9.35,9.36,6400.000000,65900.000000
574.000000,9.35,9.36,6400.000000,87000.000000
575.000000,9.35,9.36,6200.000000,87000.000000
576.000000,9.35,9.36,6200.000000,86000.000000
577.000000,9.35,9.36,7200.000000,102000.000000
578.000000,9.35,9.36,7200.000000,120200.000000
579.000000,9.35,9.36,7200.000000,120200.000000
580.000000,9.35,9.36,7200.000000,131000.000000
581.000000,9.35,9.36,7200.000000,144000.000000
582.000000,9.35,9.36,7200.000000,144600.000000
583.000000,9.35,9.36,7200.000000,242000.000000
584.000000,9.35,9.36,7200.000000,243000.000000
585.000000,9.35,9.36,7200.000000,243000.000000
586.000000,9.34,9.35,265400.000000,248200.000000
587.000000,9.34,9.35,268400.000000,278300.000000
588.000000,9.34,9.35,268400.000000,282300.000000
589.000000,9.34,9.35,257900.000000,328100.000000
590.000000,9.34,9.35,241600.000000,328100.000000
591.000000,9.34,9.35,241600.000000,328100.000000
592.000000,9.34,9.35,232700.000000,329100.000000
593.000000,9.34,9.35,232700.000000,329100.000000
594.000000,9.34,9.35,231000.000000,328100.000000
595.000000,9.34,9.35,227000.000000,325900.000000
596.000000,9.34,9.35,227000.000000,325900.000000
597.000000,9.34,9.35,226800.000000,325900.000000
598.000000,9.34,9.35,223100.000000,325900.000000
599.000000,9.34,9.35,223100.000000,325900.000000
600.000000,9.34,9.35,223900.000000,325900.000000
601.000000,9.34,9.35,224300.000000,325900.000000
602.000000,9.34,9.35,223900.000000,325900.000000
603.000000,9.34,9.35,206900.000000,325900.000000
604.000000,9.34,9.35,206500.000000,348000.000000
605.000000,9.34,9.35,206000.000000,346400.000000
606.000000,9.34,9.35,206000.000000,346400.000000
607.000000,9.34,9.35,206300.000000,346400.000000
608.000000,9.34,9.35,205900.000000,346400.000000
609.000000,9.34,9.35,205900.000000,338900.000000
610.000000,9.34,9.35,206600.000000,338900.000000
611.000000,9.34,9.35,214600.000000,338900.000000
612.000000,9.34,9.35,213600.000000,338900.000000
613.000000,9.34,9.35,208300.000000,338900.000000
614.000000,9.34,9.35,209100.000000,338900.000000
615.000000,9.34,9.35,209100.000000,338400.000000
616.000000,9.34,9.35,209100.000000,336900.000000
617.000000,9.34,9.35,208200.000000,336800.000000
618.000000,9.34,9.35,208200.000000,336800.000000
619.000000,9.34,9.35,208000.000000,336800.000000
620.000000,9.34,9.35,210500.000000,336800.000000
621.000000,9.34,9.35,204400.000000,334600.000000
622.000000,9.34,9.35,204900.000000,331700.000000
623.000000,9.34,9.35,208400.000000,331500.000000
624.000000,9.34,9.35,208400.000000,331500.000000
625.000000,9.34,9.35,213800.000000,331500.000000
626.000000,9.34,9.35,213800.000000,331500.000000
627.000000,9.34,9.35,213400.000000,331500.000000
628.000000,9.34,9.35,212300.000000,333200.000000
629.000000,9.34,9.35,212800.000000,333200.000000
630.000000,9.34,9.35,213200.000000,330200.000000
631.000000,9.34,9.35,213200.000000,331000.000000
632.000000,9.34,9.35,213500.000000,326600.000000
