id,time,valume,price
160,56.000000,400.000000,9.40000
161,56.000000,1097.000000,9.40000
162,56.250000,3.000000,9.40000
163,56.250000,2000.000000,9.40000
164,56.250000,7797.000000,9.40000
165,56.530000,100.000000,9.39000
166,57.570000,100.000000,9.39000
167,58.200000,11697.000000,9.39000
168,58.960000,503.000000,9.40000
169,58.960000,1000.000000,9.40000
170,58.960000,8497.000000,9.40000
171,59.220000,200.000000,9.40000
172,61.070000,200.000000,9.40000
173,61.820000,200.000000,9.39000
174,66.630000,1903.000000,9.39000
175,66.630000,97.000000,9.39000
176,67.450000,200.000000,9.39000
177,67.530000,703.000000,9.39000
178,67.530000,1000.000000,9.39000
179,67.530000,2900.000000,9.39000
180,67.530000,300.000000,9.39000
181,67.530000,2200.000000,9.39000
182,67.530000,2897.000000,9.39000
